post_id,titulo,precio,moneda,provincia,barrio,localizacion,tipo_propiedad,tipo_operacion,superficie_total,superficie_cubierta,dormitorios,ambientes,banos,expensas,piso,departamentos_x_piso,pisos,antiguedad,tipo_departamento,disposicion,condiciones_especiales,tipo_vendedor,vendedor,fotos,latitud,longitud,cocheras,descripcion,apto_credito,con_aire,con_jardin,con_parrilla,con_pileta,apto_profesional,url,
755016983,Ruta 11 380  Costa Esmeralda,275.000,U$S,,,Ruta 11 380 Costa Esmeralda - Bs.as. Costa Atlántica,,Otro, 1000 m² ,270 m²,5,6,5,6000,,,2,2 años,,,,,Ivanka Bolkovic,,,,,,,Si,Si,Si,Si,,,
755125680,Las Casuarinas Bª Chacras Petion  Alejandro Petión  Cañuelas,25.000,U$S,,,Las Casuarinas Bª Chacras Petion Alejandro Petión - Cañuelas - Buenos Aires Interior,,Otro, 800 m² ,,,,,,,,,,,,,,Martin Manias,,,,,,,,,,,,,
711117740,Departamentos en Venta en Mendoza 3876,220.000,U$S,,,Mendoza 3876 Belgrano - Capital Federal,Departamento,Venta,,,,,,,,,3,,,,,,Justevila,,,,5,,,,,,Si,,https://departamento.mercadolibre.com.ar/MLA-711117740-emprendimiento-mendoza-3876-_JM,
754941732,Boulevar Todos Los Santos Al 2800  Vila Marina  Tigre,280.000,U$S,,,Boulevar Todos Los Santos Al 2800 Vila Marina - Tigre - Bs.as. G.b.a. Norte,,Otro, 404 m² ,123 m²,3,,3,,,,,0 años,,,,,Get Negocios Inmobiliarios,,,,1,,,,,Si,Si,,,
755372058,Fragata Presidente Sarmiento 400  Caballito ,220.000,U$S,,,Fragata Presidente Sarmiento 400 Caballito - Capital Federal,,Otro, 97 m² ,84 m²,2,3,2,,,,,,,,,,,,,,,,,,,,,,,
726880487,Departamentos en Venta en Avenida Maipú 1809,173.107,U$S,,,Avenida Maipú 1809 Vicente López - Bs.as. G.b.a. Norte,Departamento,Venta,,,,,,,,,14,,,,,,Carlos Bezruk,,,,,,,,,Si,Si,,https://departamento.mercadolibre.com.ar/MLA-726880487-emprendimiento-yrigoyen-boulevard-_JM,
754347553,Junin 347  Sarandí  Avellaneda,7.500,$,,,Junin 347 Sarandí - Avellaneda - Bs.as. G.b.a. Sur,,Otro, 70 m² ,70 m²,1,2,1,,,,,,,,,,,,,,,,,,,,,,,
755265884,Polonia 375  Wilde  Avellaneda,150.000,U$S,,,Polonia 375 Wilde - Avellaneda - Bs.as. G.b.a. Sur,,Otro, 99 m² ,95 m²,3,,2,,,,,8 años,,,,,,,,,1,,,Si,,Si,,Si,,
709771506,Departamentos en Venta en Eduardo Acevedo 540,274.500,U$S,,,Eduardo Acevedo 540 Villa Crespo - Capital Federal,Departamento,Venta,,,,,,,,2,9,,,,,,Justevila,,,,13,,,,,Si,,,https://departamento.mercadolibre.com.ar/MLA-709771506-emprendimiento-acevedo-540-_JM,
752462594,Avenida De Mayo 956  Ramos Mejía  La Matanza,125.000,U$S,,,Avenida De Mayo 956 Ramos Mejía - La Matanza - Bs.as. G.b.a. Oeste,,Otro, 1000 m² ,1000 m²,,,4,,,,1,25 años,,,,,,,,,,,,Si,,,,,,
699223055,Departamentos en Venta en Baradero 128,69.000,U$S,,,Baradero 128 Floresta - Capital Federal,Departamento,Venta,,,,,,,,3,8,,,,,,Justevila,,,,10,,,,,Si,,,https://departamento.mercadolibre.com.ar/MLA-699223055-emprendimiento-baradero-128-_JM,
753719135,Calle 19 Y Calle 68 1  Mar Del Sur,59.000,$,,,Calle 19 Y Calle 68 1 Mar Del Sur - Bs.as. Costa Atlántica,,Otro, 180 m² ,180 m²,3,6,2,,,,2,,,,,,,,,,1,,,,Si,Si,,,,
754640691,Terrada 4243  Villa Pueyrredón ,450.000,$,,,Terrada 4243 Villa Pueyrredón - Capital Federal,,Otro, 110 m² ,110 m²,,,2,,,,,,,,,,,,,,,,,,,,,,,
754803331,46 189  San Clemente,1.200,$,,,46 189 San Clemente - Bs.as. Costa Atlántica,,Otro, 40 m² ,40 m²,2,3,1,,,,,,Dúplex,Frente,,,,,,,1,,,,,Si,,,,
755474308,Ruta 11 Km 380  Costa Esmeralda,156.000,U$S,,,Ruta 11 Km 380 Costa Esmeralda - Bs.as. Costa Atlántica,,Otro, 167 m² ,140 m²,3,,2,,,,,,,,,,,,,,,,,,,,,,,
755264433,Jose Marmol Al 800  Boedo ,75.000,$,,,Jose Marmol Al 800 Boedo - Capital Federal,,Otro, 680 m² ,500 m²,,,,,,,,0 años,,,,,Gabriel Torres Inmobiliaria,,,,,,,,,,,,,
754740168,De Las Dunas 700  Linea Sur Mar  Pinamar,3.000,$,,,De Las Dunas 700 Linea Sur Mar - Pinamar - Bs.as. Costa Atlántica,,Otro, 80 m² ,65 m²,3,4,2,,2,,,,Departamento,Frente,,,,,,,1,,,,,Si,,,,
755519377,Lebensohn 2900  Nueva Atlantis,1.450,$,,,Lebensohn 2900 Nueva Atlantis - Bs.as. Costa Atlántica,,Otro, 100.1 m² ,50.1 m²,2,,1,,,,,,,,,,,,,,1,,,,,Si,,,,
752252597,Av 4 100 B7106aan Costa Del Este 100  Costa Del Este,50.000,$,,,Av 4 100 B7106aan Costa Del Este 100 Costa Del Este - Bs.as. Costa Atlántica,,Otro, 50 m² ,50 m²,1,2,1,2800,,,,,,,,,,,,,1,,,Si,,Si,Si,,,
754624146,Jeronimo Salguero 3074  Palermo Chico ,80.000,$,,,Jeronimo Salguero 3074 Palermo Chico - Capital Federal,,Otro, 100 m² ,92 m²,2,3,3,,,,,,,,,,,,,,1,,,,,,,,,
753525830,Alem Y Costanera Sn  La Falda  Punilla,300,$,,,Alem Y Costanera Sn La Falda - Punilla - Córdoba,,Otro, 5000 m² ,50 m²,1,,1,,,,,,,,,,,,,,2,,,,,,,,,
755023747,Thames 3095  Punta Mogotes  Mar Del Plata,1.100,$,,,Thames 3095 Punta Mogotes - Mar Del Plata - Bs.as. Costa Atlántica,,Otro, 40 m² ,40 m²,1,2,1,,,,,,,,,,,,,,1,,,,,,,,,
754942126,Espinosa Al 2300  Paternal ,28.000,U$S,,,Espinosa Al 2300 Paternal - Capital Federal,,Otro,,,,,,,,,,0 años,,,,,Marmol & Blejman Propiedades,,,,,,,,,,,,,
754240892,La Rioja 2225  San Bernardo,100,$,,,La Rioja 2225 San Bernardo - Bs.as. Costa Atlántica,,Otro, 200 m² ,60 m²,2,,2,,,,,,,,,,,,,,1,,,,,,,,,
754789181,Mario Bravo Y Rawson 100  Merlo,95.000,U$S,,,Mario Bravo Y Rawson 100 Merlo - Bs.as. G.b.a. Oeste,,Otro, 546 m² ,,,,,,,,,,,Perimetral,,,,,,,,,,,,,,,,
754942119,Espinosa Al 2300  Paternal ,28.000,U$S,,,Espinosa Al 2300 Paternal - Capital Federal,,Otro,,,,,,,,,,0 años,,,,,Marmol & Blejman Propiedades,,,,,,,,,,,,,
754771561,Av. Corrientes Al 5500  Villa Crespo ,295.000,U$S,,,Av. Corrientes Al 5500 Villa Crespo - Capital Federal,,Otro, 140 m² ,125 m²,3,4,2,9000,,,1,45 años,,Frente,,,Snv Negocios Inmobiliarios,,,,1,,Si,,,,,,,
754139293,Manuela Pedraza Al 2900  Núñez ,685.000,U$S,,,Manuela Pedraza Al 2900 Núñez - Capital Federal,,Otro, 281 m² ,220 m²,4,5,4,,,,2,11 años,,,,,Alejandro Saldivar,,,,1,,,,Si,,,Si,,
755034679,Chorroarin 71  Agronomía ,11.000,$,,,Chorroarin 71 Agronomía - Capital Federal,,Otro, 35 m² ,33 m²,1,1,1,2000,3,4,3,5 años,Monoambiente,Contrafrente,,,,,,,,,,,,,,,,
754742963,Calle Libertad 310  El Cantón  Escobar,50.000,U$S,,,Calle Libertad 310 El Cantón - Escobar - Bs.as. G.b.a. Norte,,Otro, 802 m² ,,,,,,,,,,,A laguna,,,,,,,,,,,,,,,,
754948469,Sanchez De Bustamante 1600  Barrio Norte ,150,$,,,Sanchez De Bustamante 1600 Barrio Norte - Capital Federal,,Otro, 90 m² ,80 m²,,,2,,1,,,40 años,,Frente,,,,,,,,,,Si,,,,,,
755530439,Biarritz 400  Ostende,1,U$S,,,Biarritz 400 Ostende - Bs.as. Costa Atlántica,,Otro, 1200 m² ,250 m²,3,,2,,,,,,,,,,Mingronepropiedades,,,,1,,,,,,,,,
754562506,Av. Del Libertador 7202  Núñez ,34,U$S,,,Av. Del Libertador 7202 Núñez - Capital Federal,,Otro, 7286 m² ,7286 m²,,,16,,,,,,,,,,Cushwake,,,,72,,,,,,,,,
755035582,Ruta 118500  Punta Del Este  Maldonado,100,$,,,Ruta 118500 Punta Del Este - Maldonado - Uruguay,,Otro, 76 m² ,76 m²,2,2,2,,,,,0 años,Departamento,Frente,,,,,,,5,,,Si,Si,Si,Si,,,
754909365,La Nativa Guido Y Manfredi  Pilar,30.282,U$S,,,La Nativa Guido Y Manfredi Pilar - Bs.as. G.b.a. Norte,,Otro, 622 m² ,,,,,,,,,,,,,,Tizado Pilar Del Este,,,,,,,,,,,,,
752500711,Ruta Interbalnearia Km 118 500  Maldonado 1  Maldonado  Uruguay 118500  Canelones,75.000,$,,,Ruta Interbalnearia Km 118 500  Maldonado 1  Maldonado  Uruguay 118500 Canelones - Uruguay,,Otro, 82 m² ,82 m²,2,2,1,,,,,,,,,,,,,,2,,,,,,,,,
755171195,Av Bunge 800  Centro  Pinamar,70.000,U$S,,,Av Bunge 800 Centro - Pinamar - Bs.as. Costa Atlántica,,Otro, 45 m² ,45 m²,,,1,,,,4,30 años,Departamento,Lateral,,,Ivanka Bolkovic,,,,1,,,,,,,,,
752749306,Ruta 8 Km. 157.3 10  La Luisa  Capitán Sarmiento,1.000.000,U$S,,,Ruta 8 Km. 157.3 10 La Luisa - Capitán Sarmiento - Buenos Aires Interior,,Otro, 38 ha ,550 m²,7,,4,,,,,,,,,,,,,,3,,,,,Si,Si,,,
753496425,Mendoza 4040  La Lucila Del Mar,2.700,$,,,Mendoza 4040 La Lucila Del Mar - Bs.as. Costa Atlántica,,Otro, 85 m² ,80 m²,2,3,1,,2,,,,Semi piso,Frente,,,,,,,,,,Si,,Si,,,,
755547573,Alsina 1742  Lomas De Zamora,110.000,U$S,,,Alsina 1742 Lomas De Zamora - Bs.as. G.b.a. Sur,,Otro, 45 m² ,47 m²,1,2,1,,7,2,10,0 años,Departamento,Frente,,,,,,,,,,,,,,,,
753228632,Av. La Plata 1768  Boedo ,550.000,$,,,Av. La Plata 1768 Boedo - Capital Federal,,Otro, 9 m² ,9 m²,,,1,,,,,,,,,,,,,,,,,,,,,,,
703571741,114 51  Villa Gesell,1.300,$,,,114 51 Villa Gesell - Bs.as. Costa Atlántica,,Otro, 250 m² ,220 m²,4,5,2,,,,,,,,,,,,,,3,,,,Si,Si,Si,,,
753184932,Chacabuco Al 3100  La Perla  Mar Del Plata,18.900,$,,,Chacabuco Al 3100 La Perla - Mar Del Plata - Bs.as. Costa Atlántica,,Otro,,44 m²,1,2,1,,,,,,,Frente,,,Girard Propiedades,,,,,,,,,,,,,
751910206,Aristobulo Del Valle 4591  San Agustín  Tigre,335.000,U$S,,,Aristobulo Del Valle 4591 San Agustín - Tigre - Bs.as. G.b.a. Norte,,Otro, 170 m² ,150 m²,3,6,4,5800,,,2,8 años,,,,,,,,,1,,,Si,Si,Si,Si,,,
753779061,51 270  San Clemente,1.300,$,,,51 270 San Clemente - Bs.as. Costa Atlántica,,Otro, 120 m² ,60 m²,2,3,2,,,,,,Dúplex,Frente,,,,,,,1,,,,Si,Si,,,,
753685996,Barrio Norte  Barrio Norte ,490.000,U$S,,,Barrio Norte Barrio Norte - Capital Federal,,Otro,,147 m²,3,4,2,15000,,,,37 años,,,,,Lambo Propiedades,,,,2,,,,,,,,,
755397064,5 1527  Santa Teresita,10.000,$,,,5 1527 Santa Teresita - Bs.as. Costa Atlántica,,Otro, 100 m² ,90 m²,3,4,2,,,,2,,,,,,,,,,1,,,,,Si,,,,
754651251,Ruta Provincial 14 Km 167 164  La Paz  San Javier,1.000.000,U$S,,,Ruta Provincial 14 Km 167 164 La Paz - San Javier - Córdoba,,Otro, 9300 m² ,8070 m²,,,,,,,,,,,,,,,,,,,,,,,,,,
752444594,Vuelta De Obligado 2300  Belgrano ,380.000,U$S,,,Vuelta De Obligado 2300 Belgrano - Capital Federal,,Otro, 106 m² ,106 m²,3,4,2,,,,,,Departamento,,,,Gustavo Guastello,,,,1,,,,,,,,,
753688827,Avda. Alvarez Jonte 5100  Monte Castro ,80.000,U$S,,,Avda. Alvarez Jonte 5100 Monte Castro - Capital Federal,,Otro, 52 m² ,47 m²,1,2,1,500,2,4,3,40 años,Departamento,Contrafrente,,,,,,,,,Si,,,,,,,
752630987,Italia Y Cerrito  Centro  Rosario,379.000,U$S,,,Italia Y Cerrito Centro - Rosario - Santa Fe,,Otro, 132 m² ,119 m²,3,6,3,5700,,,16,3 años,,Frente,,,Sucursal Rosario | Ventas,,,,,,,,,Si,Si,,,
751662301,Cuba Al 2400 1º B  Núñez ,159.000,U$S,,,Cuba Al 2400 1º B Núñez - Capital Federal,,Otro, 55 m² ,50 m²,1,2,1,1,,,1,15 años,,Frente,,,Lexinton Propiedades,,,,,,Si,Si,,Si,Si,,,
752252282,Olivos Bay - Solis 2340 - 7ºa  Olivos  Vicente López,420.000,U$S,,,Olivos Bay - Solis 2340 - 7ºa Olivos - Vicente López - Bs.as. G.b.a. Norte,,Otro, 92 m² ,78 m²,2,3,2,,,,1,0 años,,,,,Narvaez,,,,,,,,,,Si,,,
752266780,Ayres De San Isidro Saenz Peña Al 100  San Isidro,398.000,U$S,,,Ayres De San Isidro Saenz Peña Al 100 San Isidro - Bs.as. G.b.a. Norte,,Otro,,93 m²,3,4,2,6000,,,1,0 años,,,,,Narvaez,,,,1,,,,,,Si,,,
752630214,España Y Catamarca  Centro  Rosario,135.000,U$S,,,España Y Catamarca Centro - Rosario - Santa Fe,,Otro, 68 m² ,60 m²,2,3,1,2500,,,10,25 años,,Frente,,,Sucursal Rosario | Ventas,,,,,,,,,,,,,
754143350,Urquiza 1074 10-01  Centro  Rosario,64.000,U$S,,,Urquiza 1074 10-01 Centro - Rosario - Santa Fe,,Otro, 29 m² ,29 m²,,1,1,650,,,,4 años,,Frente,,,Vanzini,,,,,,Si,,,,,,,
754577305,Rouillon Al 1300  Centro  Rosario,2.800.000,$,,,Rouillon Al 1300 Centro - Rosario - Santa Fe,,Otro, 214 m² ,131 m²,2,,1,,,,,1950 años,,,,,Fucci Inmobiliaria Y Construcciones,,,,1,,,Si,,Si,,,,
752989754,Valle Fertil 322  Centro  Pinamar,47.000,$,,,Valle Fertil 322 Centro - Pinamar - Bs.as. Costa Atlántica,,Otro, 76 m² ,52 m²,1,8,2,,,,,,,,,,Madridprop,,,,1,,,,,,,,,
748746504,Carlos Calvo Y Las Secuoyas 1722  La Lonja  Pilar,3.000,$,,,Carlos Calvo Y Las Secuoyas 1722 La Lonja - Pilar - Bs.as. G.b.a. Norte,,Otro, 2500 m² ,150 m²,2,,3,,,,,,,,,,,,,,,,,,,,,,,
716106663,Jilguero 600  Cariló,1.700,$,,,Jilguero 600 Cariló - Bs.as. Costa Atlántica,,Otro, 1400 m² ,100 m²,2,4,1,,,,,,,,,,,,,,1,,,,Si,Si,,,,
753399728,Nahuel Huapí 4900  Villa Urquiza ,15.000,$,,,Nahuel Huapí 4900 Villa Urquiza - Capital Federal,,Otro, 48 m² ,45 m²,1,2,1,,,,,,,,,,,,,,,,,,,,,,,
696388353,Ruta Interbalnearia Km 118 500  20100 Punta Del Este  Uruguay 7  Punta Del Este  Maldonado,600,U$S,,,Ruta Interbalnearia Km 118 500  20100 Punta Del Este  Uruguay 7 Punta Del Este - Maldonado - Uruguay,,Otro, 78 m² ,42 m²,1,1,1,,,,,,,,,,,,,,1,,,Si,Si,,Si,,,
696588763,Av. Punta Del Este 2000  Mar Azul,1.800,$,,,Av. Punta Del Este 2000 Mar Azul - Bs.as. Costa Atlántica,,Otro, 600 m² ,200 m²,2,3,1,,,,,,,,,,,,,,1,,,,Si,Si,,,,
754299239,Bolivar 2200  Centro  Mar Del Plata,1.200,$,,,Bolivar 2200 Centro - Mar Del Plata - Bs.as. Costa Atlántica,,Otro, 34 m² ,29 m²,1,1,1,,,,,,Departamento,Frente,,,,,,,,,,,,,,,,
692071585,Cramer Esquina Diag. Libertad 2500  Nueva Atlantis,1.000,$,,,Cramer Esquina Diag. Libertad 2500 Nueva Atlantis - Bs.as. Costa Atlántica,,Otro, 500 m² ,50 m²,2,3,1,,,,,,,,,,,,,,,,,,Si,Si,,,,
752251806,Madariaga 32  Luis Guillón  Esteban Echeverría,18.000,U$S,,,Madariaga 32 Luis Guillón - Esteban Echeverría - Bs.as. G.b.a. Sur,,Otro, 30 m² ,30 m²,,,1,,,,,,,,,,,,,,,,,Si,,,,,,
691736345,1 De Julio De 1978 2600  Centro  Pinamar,100,$,,,1 De Julio De 1978 2600 Centro - Pinamar - Bs.as. Costa Atlántica,,Otro, 50 m² ,50 m²,1,2,1,,,,,,Departamento,Frente,,,,,,,2,,,,,Si,,,,
697147502,Cabañas En Mar De Las Pampas Www.complejotunquelen.com.ar 0  Mar De Las Pampas,4.000,$,,,Cabañas En Mar De Las Pampas Www.complejotunquelen.com.ar 0 Mar De Las Pampas - Bs.as. Costa Atlántica,,Otro, 80 m² ,55 m²,1,2,2,,,,2,,,,,,,,,,1,,,,Si,Si,,,,
755544370,Diagonal Fortunato De La Plaza 1700  Miramar,70.000,U$S,,,Diagonal Fortunato De La Plaza 1700 Miramar - Bs.as. Costa Atlántica,,Otro, 21 m² ,21 m²,,,1,,,,,9 años,,,,,,,,,,,,Si,,,,,,
755531966,Miraflores Country Club 1  Miraflores  Escobar,275.000,U$S,,,Miraflores Country Club 1 Miraflores - Escobar - Bs.as. G.b.a. Norte,,Otro, 250 m² ,210 m²,4,,4,,,,,,,,,,,,,,4,,,,,,,,,
752265968,Matias Sturiza Al 400  Olivos  Vicente López,305.000,U$S,,,Matias Sturiza Al 400 Olivos - Vicente López - Bs.as. G.b.a. Norte,,Otro, 54 m² ,48 m²,1,2,1,4094,,,1,0 años,,,,,Narvaez,,,,1,,,,,,,,,
755362835,Avenida 7 3832  Villa Gesell,1.400,$,,,Avenida 7 3832 Villa Gesell - Bs.as. Costa Atlántica,,Otro, 35 m² ,35 m²,2,3,1,,,,,,,,,,,,,,1,,,,,,,,,
691686370,Corbeta Agradable Y Azopardo 1  Valeria Del Mar,1.000,$,,,Corbeta Agradable Y Azopardo 1 Valeria Del Mar - Bs.as. Costa Atlántica,,Otro, 220 m² ,70 m²,2,3,1,,,,1,,,,,,,,,,1,,,,Si,Si,,,,
753758424,Av Roque Saenz Peña 800  San Nicolás ,25.000,$,,,Av Roque Saenz Peña 800 San Nicolás - Capital Federal,,Otro, 60 m² ,60 m²,,,5,,5,,,83 años,,Frente,,,,,,,,,,Si,,,,,,
728156453,Aristóbulo Del Valle 3600  Playa Grande  Mar Del Plata,4.000,$,,,Aristóbulo Del Valle 3600 Playa Grande - Mar Del Plata - Bs.as. Costa Atlántica,,Otro, 108 m² ,100 m²,3,4,2,,3,,,,Departamento,Frente,,,,,,,,,,,,,,,,
753606567,467 5000  City Bell  La Plata,270.000,U$S,,,467 5000 City Bell - La Plata - Bs.as. G.b.a. Sur,,Otro, 1350 m² ,,,,,,,,,,,,,,,,,,,,,,,,,,,
751861438,Y  José Champagnat & Montes De Oca  Canning  Pcia De Buenos Aires 2  Canning  Ezeiza,150.000,U$S,,,Y  José Champagnat & Montes De Oca  Canning  Pcia De Buenos Aires 2 Canning - Ezeiza - Bs.as. G.b.a. Sur,,Otro, 49 m² ,42 m²,1,2,1,,,,,0 años,,,,,,,,,2,,,,,,,,,
752868138,Jorge Luis Borges 1842  Palermo Soho ,45.000,U$S,,, ,,Otro, 76 m² ,76 m²,,,3,2500,,,2,2 años,,,,,,,,,,,,Si,,,,,,
695226980,44 Entre Punta Indio Y Pinamar 450  Mar Azul,2.700,$,,,44 Entre Punta Indio Y Pinamar 450 Mar Azul - Bs.as. Costa Atlántica,,Otro, 1000 m² ,100 m²,3,4,2,,,,,,,,,,,,,,1,,,,Si,Si,,,,
714039214,Laprida 700  Tandil,800,$,,,Laprida 700 Tandil - Buenos Aires Interior,,Otro, 64 m² ,56 m²,1,2,1,,,,,,Departamento,Frente,,,,,,,1,,,,Si,,,,,
693447008,Calle 41 520  Mar Azul,950,$,,,Calle 41 520 Mar Azul - Bs.as. Costa Atlántica,,Otro, 120 m² ,50 m²,1,2,1,,,,,,,,,,,,,,1,,,,,Si,,,,
754112085,Behring Al 2600  Villa Urquiza ,17.500,$,,,Behring Al 2600 Villa Urquiza - Capital Federal,,Otro, 55 m² ,55 m²,,1,1,2500,,,,0 años,Departamento,,,,Aramis Inmobiliaria,,,,1,,,Si,,,,,,
752848402,Acceso Oeste 29500  Parque Leloir  Ituzaingó,60.000,$,,,Acceso Oeste 29500 Parque Leloir - Ituzaingó - Bs.as. G.b.a. Oeste,,Otro,,,,,,,,,,,,,,,,,,,,,,,,,,,,
690009447,9 De Julio 384  Ex 480 ( Inmobiliaria Cernotto) 1  Villa Del Lago  Villa Carlos Paz,5.400,$,,,9 De Julio 384  Ex 480 ( Inmobiliaria Cernotto) 1 Villa Del Lago - Villa Carlos Paz - Córdoba,,Otro, 2000 m² ,400 m²,3,5,3,,,,,,,,,,Inmobiliariacernotto,,,,3,,,Si,Si,Si,Si,,,
754888774,Salguero 2154  San Martín Centro  General San Martín,120.000,U$S,,,Salguero 2154 San Martín Centro - General San Martín - Bs.as. G.b.a. Norte,,Otro, 54 m² ,54 m²,2,3,1,2200,17,8,,40 años,Departamento,Lateral,,,,,,,,,Si,,,,,Si,,
753836734,Barcala 213  San Rafael,320,U$S,,,Barcala 213 San Rafael - Mendoza,,Otro, 26440000 m² ,,,,,,,,,,,,,,,,,,,,,,,,,,,
753270449,31 Entre 76 Y 78 00  Mar Del Sur,12.500,U$S,,, ,,Otro, 310 m² ,,,,,,,,,,,,,,,,,,,,,,,,,,,
744573606,Las Violetas 460  Costa Del Este,2.500,$,,,Las Violetas 460 Costa Del Este - Bs.as. Costa Atlántica,,Otro, 145 m² ,129 m²,3,4,3,,,,2,,,,,,,,,,1,,,,Si,Si,,,,
698396688,De Las Musas 1228  Tridente  Pinamar,1.500,$,,,De Las Musas 1228 Tridente - Pinamar - Bs.as. Costa Atlántica,,Otro, 400 m² ,50 m²,2,3,1,,1,,,,Departamento,,,,,,,,,,,Si,Si,Si,,,,
753027359,Malvinas 1245  Ramos Mejía  La Matanza,26.000,U$S,,,Malvinas 1245 Ramos Mejía - La Matanza - Bs.as. G.b.a. Oeste,,Otro, 1250 m² ,,,,,,,,,,,,,,,,,,,,,,,,,,,
751764224,Juez Del Valle 611  San Martin De Los Andes,3.500,U$S,,,Juez Del Valle 611 San Martin De Los Andes - Neuquén,,Otro, 48 m² ,48 m²,1,2,1,,,,,,,,,,,,,,1,,,Si,Si,,Si,,,
753495225,Bonpland 1509  Palermo ,1.000.000,$,,,Bonpland 1509 Palermo - Capital Federal,,Otro, 80 m² ,80 m²,,,2,,,,,,,,,,,,,,,,,Si,,,,,,
753796946,San Matias Al 100  San Matías  Escobar,190.000,U$S,,,San Matias Al 100 San Matías - Escobar - Bs.as. G.b.a. Norte,,Otro, 175 m² ,155 m²,3,,3,,,,,0 años,,,,,Top Bienes Raíces,,,,2,,,,,,Si,,,
698473024,Almirante Brown 1900  Centro  Mar Del Plata,1.000,$,,,Almirante Brown 1900 Centro - Mar Del Plata - Bs.as. Costa Atlántica,,Otro, 60 m² ,60 m²,2,3,2,,5,,,,Departamento,Contrafrente,,,,,,,,,,,,,,,,
754338751,S/n 100  Alta Gracia  Santa María,185.000,$,,,S/n 100 Alta Gracia - Santa María - Córdoba,,Otro, 400 m² ,,,,,,,,,,,,,,Inmobiliare,,,,,,,,,,,,,
752125372,Loreto Y Arribeños 799  Benavídez  Tigre,7.000,U$S,,,Loreto Y Arribeños 799 Benavídez - Tigre - Bs.as. G.b.a. Norte,,Otro,,,,,,,,,,,,,,,,,,,,,,,,,,,,
751799410,Campo Haras San Pablo 0  General Rodríguez,1.111.111,$,,,Campo Haras San Pablo 0 General Rodríguez - Bs.as. G.b.a. Oeste,,Otro, 1700 m² ,,,,,,,,,,,,,,,,,,,,,,,,,,,
751876291,Troncal Sn  Nordelta  Tigre,477.990,U$S,,,Troncal Sn Nordelta - Tigre - Bs.as. G.b.a. Norte,,Otro, 670 m² ,,5,8,6,,,,,0 años,,,,,Canedo Propiedades,,,,2,,,,Si,Si,,,,
687658038,De Los Langostinos 906  Zona Duplex  Pinamar,2.000,$,,,De Los Langostinos 906 Zona Duplex - Pinamar - Bs.as. Costa Atlántica,,Otro, 115 m² ,75 m²,2,4,2,,,,,,Dúplex,Lateral,,,,,,,1,,,Si,Si,Si,,,,
751895808,Av. Manuel Belgrano 3500  Sarandí  Avellaneda,42.000,$,,,Av. Manuel Belgrano 3500 Sarandí - Avellaneda - Bs.as. G.b.a. Sur,,Otro, 255 m² ,240 m²,,,4,,,,,,,,,,,,,,,,,,,,,,,
751709653,Avenida Del Golf 0  Nordelta Lagos Del Golf  Tigre,1.750.000,U$S,,,Avenida Del Golf 0 Nordelta Lagos Del Golf - Tigre - Bs.as. G.b.a. Norte,,Otro, 530 m² ,500 m²,5,,8,,,,,,,,,,,,,,2,,,,,,,,,
751785395,Rigoberta Menchú Al 2400  Roldán  San Lorenzo,15.000,U$S,,,Rigoberta Menchú Al 2400 Roldán - San Lorenzo - Santa Fe,,Otro, 360 m² ,,,,,,,,,,,,,,Ramirez Loy Propiedades,,,,,,,,,,,,,
752208326,Obispo Trejo 1188  Nueva Córdoba ,69.000,U$S,,,Obispo Trejo 1188 Nueva Córdoba - Córdoba,,Otro, 40 m² ,40 m²,1,3,1,,,,,,,,,,Saltiva Propiedades,,,,,,,,,,,,,
753811942,Chile Sn  Villa María,11.111,$,,,Chile Sn Villa María - Córdoba,,Otro, 800 m² ,800 m²,,,10,,,,,,,,,,,,,,,,,,,,,,,
699870775,Dra Marta Schwarz 234  Puerto Iguazú  Iguazú,1.000,$,,,Dra Marta Schwarz 234 Puerto Iguazú - Iguazú - Misiones,,Otro, 80 m² ,80 m²,2,2,1,,,,,,Departamento,Lateral,,,,,,,2,,,Si,Si,Si,,,,
751846645,Puerto De Palos 350  San Ambrosio  San Miguel,155.000,U$S,,,Puerto De Palos 350 San Ambrosio - San Miguel - Bs.as. G.b.a. Norte,,Otro, 1200 m² ,140 m²,7,,7,,,,,,,,,,,,,,7,,,,,,,,,
752669224,Del Encuentro 585  Chascomús,590.000,U$S,,,Del Encuentro 585 Chascomús - Buenos Aires Interior,,Otro, 2100 m² ,,,,,,,,,,,,,,,,,,,,,,,,,,,
753737825,Av. Mitre 2380  Sarandí  Avellaneda,500.000,$,,,Av. Mitre 2380 Sarandí - Avellaneda - Bs.as. G.b.a. Sur,,Otro, 90 m² ,90 m²,,,2,,,,,,,,,,,,,,,,,,,,,,,
744730971,Calle 29 560  Mar De Las Pampas,1.500,$,,,Calle 29 560 Mar De Las Pampas - Bs.as. Costa Atlántica,,Otro, 1000 m² ,60 m²,1,2,1,,,,,,,,,,,,,,1,,,Si,,Si,,,,
752467279,Juana De Arco 6700 0  Santa Juana  Esteban Echeverría,65.000,U$S,,,Juana De Arco 6700 0 Santa Juana - Esteban Echeverría - Bs.as. G.b.a. Sur,,Otro, 752 m² ,,,,,,,,,,,Interno,,,Laserprop1,,,,,,,,,,,,,
